loan_id,account_id,date_loan,amount,duration,payments,status,district_id,frequency,date_account,disp_id,client_id,type,card_id,type_card,issued,trans_id,date,type_trans,operation,amount_trans,balance,k_symbol,bank,account,birth_number,district_id_client,is_male,birth_date,age,age_bins,code,name,region,no. of inhabitants,no. of municipalities with inhabitants < 499,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999,no. of municipalities with inhabitants >10000,no. of cities,ratio of urban inhabitants,average salary,unemploymant rate '95,unemploymant rate '96,no. of enterpreneurs per 1000 inhabitants,no. of commited crimes '95,no. of commited crimes '96
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516408,813106800.0,withdrawal,remittance to another bank,-4353.0,30761.7,household,KL,85209738.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516468,813193200.0,withdrawal,remittance to another bank,-43.0,30218.7, ,EF,6482232.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516648,813193200.0,withdrawal,withdrawal in cash,-500.0,30261.7,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516348,813538800.0,credit,credit in cash,19608.0,49826.7,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516737,813625200.0,withdrawal,withdrawal in cash,-1080.0,48746.7,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516832,814834800.0,withdrawal,withdrawal in cash,-10200.0,38546.7,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,3588348,815094000.0,credit,,174.2,38721.0,interest credited,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516781,815094000.0,withdrawal,withdrawal in cash,-14.6,38706.4,payment for statement,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516529,815612400.0,withdrawal,remittance to another bank,-49.0,38657.4,insurrance payment,YZ,88636147.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516589,815698800.0,withdrawal,remittance to another bank,-2390.0,36267.4, ,OP,41643542.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516409,815785200.0,withdrawal,remittance to another bank,-4353.0,31914.4,household,KL,85209738.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516469,815871600.0,withdrawal,remittance to another bank,-43.0,31871.4, ,EF,6482232.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516349,816217200.0,credit,credit in cash,19608.0,51479.4,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516649,816735600.0,withdrawal,withdrawal in cash,-600.0,50879.4,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516833,817426800.0,withdrawal,withdrawal in cash,-11300.0,39579.4,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,3588349,817686000.0,credit,,180.5,39759.9,interest credited,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516782,817686000.0,withdrawal,withdrawal in cash,-14.6,39745.3,payment for statement,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516530,818204400.0,withdrawal,remittance to another bank,-49.0,39696.3,insurrance payment,YZ,88636147.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516698,818290800.0,withdrawal,withdrawal in cash,-2720.0,36976.3,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516590,818290800.0,withdrawal,remittance to another bank,-2390.0,34586.3, ,OP,41643542.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516410,818377200.0,withdrawal,remittance to another bank,-4353.0,30233.3,household,KL,85209738.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516470,818463600.0,withdrawal,remittance to another bank,-43.0,30190.3, ,EF,6482232.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516650,818550000.0,withdrawal,withdrawal in cash,-700.0,29490.3,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516738,818636400.0,withdrawal,withdrawal in cash,-720.0,28770.3,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516350,818809200.0,credit,credit in cash,29412.0,58182.3,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516834,820018800.0,withdrawal,withdrawal in cash,-17200.0,40482.3,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516651,820018800.0,withdrawal,withdrawal in cash,-500.0,57682.3,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,3588350,820364400.0,credit,,192.8,40675.1,interest credited,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516783,820364400.0,withdrawal,withdrawal in cash,-14.6,40660.5,payment for statement,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516719,820537200.0,withdrawal,credit card withdrawal,-700.0,39960.5,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516715,820796400.0,withdrawal,credit card withdrawal,-2900.0,37060.5,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516531,820882800.0,withdrawal,remittance to another bank,-49.0,37011.5,insurrance payment,YZ,88636147.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516591,820969200.0,withdrawal,remittance to another bank,-2390.0,34621.5, ,OP,41643542.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516411,821055600.0,withdrawal,remittance to another bank,-4353.0,30268.5,household,KL,85209738.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516716,821055600.0,withdrawal,credit card withdrawal,-1700.0,12888.5,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516694,821055600.0,withdrawal,withdrawal in cash,-15680.0,14588.5,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516471,821142000.0,withdrawal,remittance to another bank,-43.0,12845.5, ,EF,6482232.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516351,821487600.0,credit,credit in cash,19608.0,32453.5,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516717,822351600.0,withdrawal,credit card withdrawal,-2300.0,30153.5,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516835,822610800.0,withdrawal,credit card withdrawal,-2000.0,28153.5,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516718,822783600.0,withdrawal,credit card withdrawal,-3200.0,24953.5,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,3588351,823042800.0,credit,,123.8,25077.3,interest credited,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516784,823042800.0,withdrawal,withdrawal in cash,-14.6,25062.7,payment for statement,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516532,823561200.0,withdrawal,remittance to another bank,-49.0,25013.7,insurrance payment,YZ,88636147.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516592,823647600.0,withdrawal,remittance to another bank,-2390.0,22623.7, ,OP,41643542.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516412,823734000.0,withdrawal,remittance to another bank,-4353.0,18270.7,household,KL,85209738.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516472,823820400.0,withdrawal,remittance to another bank,-43.0,18227.7, ,EF,6482232.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516352,824166000.0,credit,credit in cash,19608.0,37835.7,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516652,825202800.0,withdrawal,withdrawal in cash,-500.0,30335.7,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516836,825202800.0,withdrawal,withdrawal in cash,-7000.0,30835.7,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516653,825289200.0,withdrawal,withdrawal in cash,-300.0,30035.7,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,3588352,825548400.0,credit,,124.4,30160.0,interest credited,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516785,825548400.0,withdrawal,withdrawal in cash,-14.6,30145.4,payment for statement,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516533,826066800.0,withdrawal,remittance to another bank,-49.0,30096.4,insurrance payment,YZ,88636147.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516593,826153200.0,withdrawal,remittance to another bank,-2390.0,27706.4, ,OP,41643542.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516413,826239600.0,withdrawal,remittance to another bank,-4353.0,23353.4,household,KL,85209738.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516473,826326000.0,withdrawal,remittance to another bank,-43.0,23310.4, ,EF,6482232.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516353,826671600.0,credit,credit in cash,19608.0,42918.4,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516837,827794800.0,withdrawal,withdrawal in cash,-13300.0,29618.4,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,3588353,828226800.0,credit,,142.0,29760.4,interest credited,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516786,828226800.0,withdrawal,withdrawal in cash,-14.6,29745.8,payment for statement,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516654,828486000.0,withdrawal,withdrawal in cash,-400.0,29345.8,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516534,828745200.0,withdrawal,remittance to another bank,-49.0,29296.8,insurrance payment,YZ,88636147.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516594,828831600.0,withdrawal,remittance to another bank,-2390.0,26906.8, ,OP,41643542.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516414,828918000.0,withdrawal,remittance to another bank,-4353.0,22553.8,household,KL,85209738.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516474,829004400.0,withdrawal,remittance to another bank,-43.0,22510.8, ,EF,6482232.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516354,829350000.0,credit,credit in cash,19608.0,42118.8,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516838,830386800.0,withdrawal,withdrawal in cash,-9700.0,32418.8,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,3588354,830818800.0,credit,,140.7,32559.5,interest credited,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516787,830818800.0,withdrawal,withdrawal in cash,-14.6,32544.9,payment for statement,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516535,831337200.0,withdrawal,remittance to another bank,-49.0,32495.9,insurrance payment,YZ,88636147.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516655,831423600.0,withdrawal,withdrawal in cash,-500.0,31995.9,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516595,831423600.0,withdrawal,remittance to another bank,-2390.0,29605.9, ,OP,41643542.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516415,831510000.0,withdrawal,remittance to another bank,-4353.0,25252.9,household,KL,85209738.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516475,831596400.0,withdrawal,remittance to another bank,-43.0,25209.9, ,EF,6482232.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516747,831682800.0,withdrawal,credit card withdrawal,-1700.0,23509.9,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516355,831942000.0,credit,credit in cash,19608.0,43117.9,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516839,832978800.0,withdrawal,withdrawal in cash,-14000.0,29117.9,,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,3588355,833497200.0,credit,,143.1,29260.9,interest credited,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516788,833497200.0,withdrawal,withdrawal in cash,-14.6,29246.3,payment for statement,,,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516744,833842800.0,withdrawal,credit card withdrawal,-3000.0,26246.3,,,0.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516536,834015600.0,withdrawal,remittance to another bank,-49.0,26197.3,insurrance payment,YZ,88636147.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516596,834102000.0,withdrawal,remittance to another bank,-2390.0,23807.3, ,OP,41643542.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
5311,1766,960615,30060,60,501,1,28,monthly issuance,940903,2141,2141,OWNER,337,classic,960101,516416,834188400.0,withdrawal,remittance to another bank,-4353.0,19454.3,household,KL,85209738.0,510906,28,True,1951-09-06,70,reformers,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
